taz,parkingType,chargingPointType,housingType,propertyType,county,locationX,locationY,parkingZoneId,reservedFor,pricingModel,feeInCents,numStalls,timeRestrictions
,Commercial,NoCharger,non-res,,,-122.3314383,47.6007189,522065,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.359386,47.6230971,522067,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.36069,47.6250065,522072,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3592735,47.6240059,522089,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3405836,47.612321,522097,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3607106,47.6228355,522119,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3553421,47.6217356,522133,Any,Block,0.0,2.0,
,Public,NoCharger,non-res,,,-122.338508,47.6070031,522176,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3424712,47.6132259,522216,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3514945,47.6162155,522231,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3167018,47.613333,522258,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3422517,47.6109495,522270,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3194638,47.6202734,522293,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3340578,47.5976351,522297,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3155952,47.6148922,522306,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3194628,47.6202105,522319,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3384912,47.6072921,522331,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3490346,47.614768,522373,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3434873,47.6114912,522385,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.348093,47.6142003,522430,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3520552,47.6165392,522436,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3340578,47.5975858,522468,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3453289,47.6139535,522475,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3340583,47.5967935,522512,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.316696,47.6132639,522524,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3492349,47.6162598,522526,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3592749,47.6238306,522536,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3128178,47.6188644,522556,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3127152,47.6228135,522571,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3141661,47.6148147,522587,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3425739,47.6163328,522603,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3425739,47.6163328,522603,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.324581,47.6154613,522607,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3454429,47.6143067,522618,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3474598,47.6145298,522647,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3448501,47.6129747,522677,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3232691,47.6033052,522688,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3403964,47.6164223,522691,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3402341,47.6163854,522710,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3425953,47.6164454,522714,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3440079,47.6136426,522717,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3386391,47.61332,522727,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3357524,47.6187834,522729,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3243713,47.6155488,522730,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3476469,47.6257677,522737,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.331575,47.6064285,522746,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3474861,47.6105742,522799,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3245725,47.6144853,522807,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3180598,47.6166217,522810,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3437197,47.6163226,522826,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3245903,47.6161926,522845,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3243709,47.6155187,522868,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3351156,47.6182885,522886,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3278519,47.6021151,522894,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3347883,47.6182553,522932,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3579518,47.6229228,522955,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3180673,47.6155752,522991,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3356276,47.6003565,523000,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3212418,47.6101967,523047,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3180489,47.6144234,523059,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3200007,47.6236027,523080,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3303821,47.6048893,523088,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3357466,47.6194923,523118,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3230261,47.6119637,523121,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3403775,47.606216,523127,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.335734,47.6235314,523149,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3327316,47.6076873,523170,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3473951,47.6258145,523197,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.319998,47.6237779,523224,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3357385,47.6229665,523243,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3357691,47.621698,523263,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3470217,47.6130858,523281,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.337672,47.6034186,523287,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3357348,47.6234268,523295,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3398229,47.6055684,523313,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3437843,47.6171693,523338,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3180337,47.6134739,523346,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3495638,47.611806,523349,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3359279,47.6241238,523361,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3245847,47.615755,523376,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3404364,47.606515,523378,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3533431,47.613894,523380,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3199939,47.6251837,523440,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3474083,47.6251953,523469,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3267378,47.6147621,523477,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3451867,47.6162998,523480,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3478574,47.6124269,523511,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3268882,47.6150162,523523,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3435733,47.6157561,523547,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3268917,47.6147754,523548,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3180588,47.6150444,523564,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3215734,47.6105599,523573,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3482075,47.6271069,523586,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3438477,47.6135624,523643,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3486172,47.6112458,523656,Any,Block,0.0,2.0,
,Commercial,NoCharger,non-res,,,-122.3453469,47.6124114,523664,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3267365,47.614851,523692,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3387221,47.6177351,523711,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3442723,47.6150035,523747,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3352156,47.61038,523751,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3381058,47.6132159,523830,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3531959,47.6140437,523861,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3325588,47.6074985,523862,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3456827,47.6176845,523867,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3408844,47.6146292,523869,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3357313,47.6238652,523874,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3456395,47.6123683,523911,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3359938,47.6190211,523922,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3226895,47.611595,523957,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.345706,47.6123168,523970,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3406374,47.616236,523989,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3230798,47.6033844,524001,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3357513,47.6189175,524024,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.340513,47.6161697,524042,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3429808,47.6142409,524051,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3473084,47.6144303,524076,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3553433,47.6181801,524084,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3182689,47.6149991,524085,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.33599,47.6194713,524123,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.345573,47.6122364,524139,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3180614,47.6167229,524140,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3429413,47.6144671,524148,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3580948,47.6242715,524194,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3359261,47.6243461,524218,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3379844,47.603432,524298,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3357395,47.6228461,524333,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3359357,47.6211567,524336,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3352149,47.6101918,524357,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3357731,47.6212102,524363,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3434251,47.6156584,524368,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3199965,47.6238696,524380,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.336747,47.6020202,524412,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.34127,47.6155512,524427,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.34127,47.6155512,524427,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3460566,47.6271077,524449,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3243792,47.6161712,524454,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3581144,47.6213329,524489,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3416127,47.6150598,524492,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3245068,47.6137844,524507,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3182032,47.6136793,524550,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3403245,47.6164779,524562,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3356206,47.6006575,524614,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3197921,47.6239764,524625,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3235962,47.6031684,524637,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3267428,47.6144105,524740,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3466165,47.6151943,524747,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3455884,47.6271059,524794,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3474095,47.624807,524803,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3393769,47.6137562,524815,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3421333,47.6148961,524825,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3407236,47.6065946,524864,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3180647,47.6169268,524871,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3180553,47.6148256,524872,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3405341,47.6063873,524927,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3284691,47.6027772,524940,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3466424,47.6271015,524968,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3579418,47.6234728,524976,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3453635,47.6095555,524992,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3477146,47.6199368,524995,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3410214,47.6149287,524999,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3581006,47.6252975,525006,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3356376,47.5985527,525035,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3200046,47.6233453,525040,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3452858,47.6144281,525045,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3322422,47.6071577,525046,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3180591,47.6165752,525082,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3199586,47.6250449,525106,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3469038,47.6271024,525147,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3180623,47.6167749,525206,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3417195,47.6169932,525208,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3464307,47.615088,525213,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3422757,47.6149693,525220,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3581275,47.619561,525229,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3471387,47.618317,525232,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3580961,47.6240682,525242,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3281285,47.6024048,525264,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3200029,47.6234603,525302,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3340469,47.5938303,525324,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3476486,47.6265142,525329,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3291237,47.6034615,525334,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3199605,47.6249161,525357,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3387734,47.6176978,525378,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3427735,47.6157457,525380,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3200233,47.6252329,525384,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3199613,47.6248599,525387,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3358942,47.6014861,525397,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3580999,47.6234951,525410,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3180994,47.6186025,525428,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3409029,47.6176242,525445,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3347378,47.6182237,525460,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3267352,47.61494,525503,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.347069,47.6182794,525505,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3268982,47.614324,525536,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3199993,47.6236903,525545,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3340471,47.5936467,525553,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3451437,47.6143423,525567,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3245702,47.6143066,525573,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3475333,47.6124777,525616,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3579611,47.6201105,525619,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3359454,47.6204673,525651,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3182013,47.6135561,525684,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3199958,47.6239162,525694,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.335941,47.6229987,525734,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3432313,47.6162329,525740,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3581203,47.6205486,525746,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3357741,47.6210875,525773,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3267342,47.6150084,525788,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3414196,47.6156396,525821,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3414196,47.6156396,525821,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3180515,47.6145896,525828,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3243511,47.6142963,525860,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3395898,47.6170458,525868,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3581186,47.620789,525890,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3356468,47.5989937,525913,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3418503,47.617067,525971,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3440976,47.6151386,525972,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3477131,47.6201147,525977,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3296829,47.6268235,526004,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3476019,47.6126245,526012,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3458536,47.6120193,526023,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3373846,47.6027756,526035,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3437677,47.6138284,526046,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3410017,47.6177227,526119,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3309605,47.605506,526129,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3479994,47.610883,526130,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3180631,47.6168269,526133,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3366685,47.6019245,526182,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3481966,47.6272138,526198,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3454309,47.6175356,526224,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3419863,47.6154991,526240,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.340726,47.6068319,526279,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3468752,47.6129992,526318,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3359345,47.621306,526336,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.340578,47.6146665,526362,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3461471,47.613758,526368,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3386142,47.6041281,526386,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3359922,47.6192134,526416,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3430281,47.6144,526436,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3200013,47.6235589,526484,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3182069,47.6139106,526489,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3471928,47.6272131,526517,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3348541,47.6099851,526520,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3447109,47.6164179,526534,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3392816,47.6049789,526535,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3199973,47.6238231,526568,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3357293,47.6241108,526572,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3415531,47.6152431,526575,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3579838,47.6193007,526606,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3556525,47.6181906,526618,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.349094,47.6130457,526631,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3420082,47.6151762,526633,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.34227,47.6154482,526645,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3581022,47.6223516,526680,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3457386,47.6158522,526714,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3180639,47.6168775,526723,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3200037,47.6234069,526739,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3268968,47.6144211,526757,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.345588,47.6157605,526789,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3234447,47.6032317,526798,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3295749,47.6039912,526825,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.357917,47.62482,526841,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3356766,47.6011226,526846,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3180097,47.6127384,526866,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3340453,47.5951362,526912,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.335932,47.6236129,526913,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3180763,47.6161318,526959,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3180606,47.6166709,526975,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3315196,47.6063679,526980,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3431255,47.6143247,526982,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3456586,47.6157058,526987,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3476883,47.6251674,527003,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3283839,47.6026841,527058,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3447108,47.612895,527090,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3359468,47.6203017,527116,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3557225,47.6181364,527120,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3407777,47.6145661,527133,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3278165,47.6020699,527134,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3351851,47.6101592,527159,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.3555892,47.6182397,527182,Any,Block,0.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3461516,47.6177653,527217,Any,Block,0.0,1.0,
,Public,NoCharger,non-res,,,-122.339844,47.6168493,527218,Any,Block,0.0,1.0,
